block,trial,trialtype,trialtype_string,cuetype,cuetype_string,correct_key,key_pressed,is_resp_corr,reaction_time,reaction_time_vpixx
1,1,1,left_cong,1,cong,green,green,1,0.3161,0.3174
1,2,1,left_cong,1,cong,green,green,1,0.2673,0.2692
1,3,1,left_cong,1,cong,green,green,1,0.3035,0.3055
1,4,1,left_cong,1,cong,green,green,1,0.3423,0.3439
1,5,0,right_cong,1,cong,red,red,1,0.9956,0.9999
